"ENROLLMENT ID","ADDRESS LINE 1","ADDRESS LINE 2","CITY","STATE","ZIP CODE","PRACTICE LOCATION TYPE","LOCATION OTHER TYPE TEXT"
O20021109000000,1904 NORTH CHURCH STREET,,GREENSBORO,NC,274055632,OPT EXTENSION SITE,
O20021109000000,2400 W. FRIENDLY AVENUE,,GREENSBORO,NC,274031109,HOSPITAL REHABILITATION UNIT,
O20021109000000,2630 WILLARD DAIRY RD,STE 201,HIGH POINT,NC,272658354,OPT EXTENSION SITE,
O20021109000000,2630 WILLARD DAIRY RD,STE 300,HIGH POINT,NC,272658355,,
O20021109000000,2630 WILLARD DAIRY RD,STE 301,HIGH POINT,NC,272658354,,
O20021109000000,2630 WILLARD DAIRY RD,STE C,HIGH POINT,NC,272658354,,
O20021109000000,"2630 WILLARD DAIRY RD, STE 203",,HIGH POINT,NC,272658328,,
O20021109000000,2630 WILLARD DIARY ROAD,,HIGH POINT,NC,272658118,,
O20021109000000,2704 HENRY STREET,,GREENSBORO,NC,274053669,,
O20021109000000,301 E WENDOVER AVE,STE 100,GREENSBORO,NC,274011233,,
O20021109000000,301 E WENDOVER AVE,STE 315,GREENSBORO,NC,274011210,,
O20021109000000,301 E WENDOVER AVENUE,STE 111,GREENSBORO,NC,274011209,,
O20021109000000,301 EAST WENDOVER AVENUE,STE 415,GREENSBORO,NC,274011211,,
O20021109000000,3107 BRASSFIELD RD,STE 100,GREENSBORO,NC,274102074,OPT EXTENSION SITE,
O20021109000000,3200 NORTHLINE AVE,STE 250,GREENSBORO,NC,274087619,,
O20021109000000,3200 NORTHLINE AVE,STE 250 (2ND FLOOR),GREENSBORO,NC,274087619,,
O20021109000000,3518 DRAWBRIDGE PKWY STE 010,,GREENSBORO,NC,274108432,,
O20021109000000,3518 DRAWBRIDGE PKWY STE 030,,GREENSBORO,NC,274108432,,
O20021109000000,3518 DRAWBRIDGE PKWY STE 040,,GREENSBORO,NC,274108432,,
O20021109000000,3518 DRAWBRIDGE PKWY STE 115,,GREENSBORO,NC,274108432,OPT EXTENSION SITE,
O20021109000000,3518 DRAWBRIDGE PKWY STE 210,,GREENSBORO,NC,274108432,,
O20021109000000,3800 ROBERT PORCHER WAY,STE 400,GREENSBORO,NC,274102190,,
O20021109000000,401-A.W. DECATUR STREET,,MADISON,NC,270251913,,
O20021109000000,501 NORTH ELAM AVENUE,,GREENSBORO,NC,274031118,,
O20021109000000,509 N ELAM AVE,,GREENSBORO,NC,274031129,,
O20021109000000,509 N ELAM AVE,STE 3E,GREENSBORO,NC,274031129,,
O20021109000000,509 NORTH ELAM AVENUE,STE 300 D,GREENSBORO,NC,274031157,,
O20021109000000,509 NORTH ELAM AVENUE,STE D,GREENSBORO,NC,274031118,,
O20021109000000,510 N ELAM AVE,STE 301,GREENSBORO,NC,274031142,,
O20021109000000,542 WHITE OAK ST,,ASHEBORO,NC,272034772,,
O20021109000000,5815 W GATE CITY BLVD,,GREENSBORO,NC,274077004,,
O20021109000000,618 S MAIN ST,,REIDSVILLE,NC,273205020,,
O20021109000000,618 SOUTH MAIN STREET,,REIDSVILLE,NC,273205020,,
O20021109000000,621 S MAIN ST,STE 205,REIDSVILLE,NC,273205034,,
O20021109000000,700 WALTER REED DRIVE,,GREENSORO,NC,274031128,,
O20021109000000,724 THOMAS ST,,ASHEBORO,NC,272037951,,
O20021109000000,730 SOUTH SCALES STREET,SUITE A,REIDSVILLE,NC,273205335,,
O20021109000000,801 GREEN VALLEY RD,,GREENSBORO,NC,274087021,,
O20021109000000,912 THIRD STREET,,GREENSBORO,NC,274054805,,
O20021109000000,930 3RD ST,STE 111,GREENSBORO,NC,274056967,,
O20021109000000,930 3RD ST,STE 200,GREENSBORO,NC,274056967,,
O20021109000000,931 3RD ST,,GREENSBORO,NC,274056967,,
O20021111000009,1 TIMBER LN,,SOUTH BURLINGTON,VT,054037205,,
O20021111000009,112 COLCHESTER AVE,,BURLINGTON,VT,054011417,,
O20021111000009,118 TILLEY DR,STE 102,SOUTH BURLINGTON,VT,054034450,,
O20021111000009,118 TILLEY DR SUITE 201,,SOUTH BURLINGTON,VT,054034450,,
O20021111000009,1330 EXCHANGE ST,STE 103,MIDDLEBURY,VT,057534464,,
O20021111000009,192 TILLEY DR,,SOUTH BURLINGTON,VT,054034440,,
O20021111000009,1S PROSPECT ST,,BURLINGTON,VT,054013456,,
O20021111000009,2 ESSEX WAY,,ESSEX JUNCTION,VT,054523394,,
O20021111000009,28 CENTRE DR,,MILTON,VT,054683104,,
O20021111000009,3 TIMBER LN,,SOUTH BURLINGTON,VT,054037205,,
O20021111000009,32 MALLETTS BAY AVE,,WINOOSKI,VT,054041959,OPT EXTENSION SITE,
O20021111000009,350 TILLEY DR,STE 101,SOUTH BURLINGTON,VT,054034539,,
O20021111000009,350 TILLEY DR,STE 201,SOUTH BURLINGTON,VT,054034539,,
O20021111000009,353 BLAIR PARK RD,,WILLISTON,VT,054957530,,
O20021111000009,354 MOUNTAIN VIEW DR,STE 103,COLCHESTER,VT,054465923,,
O20021111000009,37 HAYSTACK RD,,HINESBURG,VT,054616613,,
O20021111000009,462 SHELBURNE RD,# 201,BURLINGTON,VT,054016947,,
O20021111000009,6 SAN REMO DR,,SOUTH BURLINGTON,VT,054036310,,
O20021111000009,62 TILLEY DR,,SOUTH BURLINGTON,VT,054034407,,
O20021111000009,71 RATHE RD,STE 218,COLCHESTER,VT,054461507,,
O20021111000009,790 COLLEGE PKWY,,COLCHESTER,VT,054463007,,
O20021111000009,792 COLLEGE PKWY,,COLCHESTER,VT,054463052,,
O20021111000009,792 COLLEGE PKWY,STE 302,COLCHESTER,VT,054463052,,
O20021111000009,792 COLLEGE PKWY 302,,COLCHESTER,VT,054463052,,
O20021111000009,883 BLAKELY RD,,COLCHESTER,VT,054464417,,
O20021115000002,3443 DICKERSON PIKE,STE 260,NASHVILLE,TN,372072534,,
O20021115000012,1333 N MAIN ST,STE 1,CEDAR CITY,UT,847219314,,
O20021115000012,1333 N MAIN ST,STE 3,CEDAR CITY,UT,84721,,
O20021115000012,1333 N MAIN ST,STE 7,CEDAR CITY,UT,847215332,,
O20021116000007,1501 TATE BLVD,SUITE 101,HICKORY,NC,286021384,,
O20021116000007,1501 TATE BLVD SE,STE 104,HICKORY,NC,286021385,,
O20021116000007,1501 TATE BLVD SE,SUITE 105,HICKORY,NC,286021384,,
O20021116000007,2386 SPRINGS RD NE,,HICKORY,NC,286013066,,
O20021116000007,3521 GRAYSTONE PL SE,STE 202,CONOVER,NC,286138269,,
O20021121000033,1216 STOCKS AVE,,REXBURG,ID,834403589,OPT EXTENSION SITE,
O20021121000033,1425 PARKWAY DR,,BLACKFOOT,ID,832211667,OPT EXTENSION SITE,
O20021121000033,1441 PARKWAY DR,,BLACKFOOT,ID,832211667,,
O20021121000033,1443 PARKWAY DR,STE 4,BLACKFOOT,ID,832211637,OPT EXTENSION SITE,
O20021121000033,1460 ELK CREEK DR,,IDAHO FALLS,ID,834048237,OPT EXTENSION SITE,
O20021121000033,1485 PARKWAY DR,,BLACKFOOT,ID,832211667,OPT EXTENSION SITE,
O20021121000033,152 E MAIN ST,STE AND110,RIGBY,ID,834425266,OPT EXTENSION SITE,
O20021121000033,1550 HOOPES AVE,,IDAHO FALLS,ID,834045799,OPT EXTENSION SITE,
O20021121000033,1582 ELK CREEK DR,,IDAHO FALLS,ID,834048322,OPT EXTENSION SITE,
O20021121000033,167 E 1ST S,,RIGBY,ID,834421401,OPT EXTENSION SITE,
O20021121000033,187 E 13TH ST,,IDAHO FALLS,ID,834045305,OPT EXTENSION SITE,
O20021121000033,1957 E 17TH ST,,IDAHO FALLS,ID,834046429,,
O20021121000033,2035 E 17TH ST,,IDAHO FALLS,ID,834046430,OPT EXTENSION SITE,
O20021121000033,2050 E 25TH ST,,IDAHO FALLS,ID,834046490,OPT EXTENSION SITE,
O20021121000033,210 S EMERSON AVE,,SHELLEY,ID,832741229,OPT EXTENSION SITE,
O20021121000033,2141 CORONADO ST,,IDAHO FALLS,ID,834047495,OPT EXTENSION SITE,
O20021121000033,2220 E 25TH ST,,IDAHO FALLS,ID,834047542,OPT EXTENSION SITE,
O20021121000033,2250 CORONADO ST,,IDAHO FALLS,ID,834047552,OPT EXTENSION SITE,
O20021121000033,2290 CORONADO ST,,IDAHO FALLS,ID,834047552,OPT EXTENSION SITE,
O20021121000033,2305 CORONADO ST,,IDAHO FALLS,ID,834047407,OPT EXTENSION SITE,
O20021121000033,2330 CORONADO ST,,IDAHO FALLS,ID,834047407,OPT EXTENSION SITE,
O20021121000033,2330 DESOTO ST,,IDAHO FALLS,ID,834047570,OPT EXTENSION SITE,
O20021121000033,2351 CORONADO ST,,IDAHO FALLS,ID,834047407,OPT EXTENSION SITE,
O20021121000033,2353 CORONADO ST,,IDAHO FALLS,ID,834047407,OPT EXTENSION SITE,
O20021121000033,2375 CORONADO ST,,IDAHO FALLS,ID,834047407,OPT EXTENSION SITE,
O20021121000033,2375 E SUNNYSIDE RD,STE A,IDAHO FALLS,ID,834048281,OPT EXTENSION SITE,
O20021121000033,2375 E SUNNYSIDE RD,STE B,IDAHO FALLS,ID,834048281,OPT EXTENSION SITE,
O20021121000033,2377 CORONADO ST,,IDAHO FALLS,ID,834047440,OPT EXTENSION SITE,
O20021121000033,2442 E 25TH CIR,,IDAHO FALLS,ID,834047549,OPT EXTENSION SITE,
O20021121000033,2610 CHANNING WAY,,IDAHO FALLS,ID,834047517,OPT EXTENSION SITE,
O20021121000033,2635 CHANNING WAY,,IDAHO FALLS,ID,834047518,OPT EXTENSION SITE,
O20021121000033,2680 CHANNING WAY,,IDAHO FALLS,ID,834047517,OPT EXTENSION SITE,
O20021121000033,2725 CHANNING WAY,,IDAHO FALLS,ID,834047510,OPT EXTENSION SITE,
O20021121000033,2730 CHANNING WAY,,IDAHO FALLS,ID,834045049,,
O20021121000033,2770 CORTEZ AVE,,IDAHO FALLS,ID,834047590,OPT EXTENSION SITE,
O20021121000033,2900 CORTEZ AVE,,IDAHO FALLS,ID,834047554,OPT EXTENSION SITE,
O20021121000033,2985 CORTEZ AVE,,IDAHO FALLS,ID,834047554,OPT EXTENSION SITE,
O20021121000033,3101 VALENCIA DR,,IDAHO FALLS,ID,834047575,OPT EXTENSION SITE,
O20021121000033,3200 CHANNING WAY,STE A105,IDAHO FALLS,ID,834047561,OPT EXTENSION SITE,
O20021121000033,3385 POTOMAC WAY,,IDAHO FALLS,ID,834044978,OPT EXTENSION SITE,
O20021121000033,3425 POTOMAC WAY,,IDAHO FALLS,ID,834044984,OPT EXTENSION SITE,
O20021121000033,3500 POTOMAC WAY,STE 100,IDAHO FALLS,ID,834044977,OPT EXTENSION SITE,
O20021121000033,3720 WOODKING DR,,IDAHO FALLS,ID,834044720,OPT EXTENSION SITE,
O20021121000033,380 WALKER DR,,REXBURG,ID,834401657,OPT EXTENSION SITE,
O20021121000033,3814 WASHINGTON PKWY,,IDAHO FALLS,ID,834047591,OPT EXTENSION SITE,
O20021121000033,3945 WASHINGTON PKWY,,IDAHO FALLS,ID,834047596,OPT EXTENSION SITE,
O20021121000033,404 N 2ND E,,REXBURG,ID,834401608,OPT EXTENSION SITE,
O20021121000033,711 RIGBY LAKE DR,STE 1500,RIGBY,ID,834425374,OPT EXTENSION SITE,
O20021121000033,75 LILAC ST,,BLACKFOOT,ID,832211768,OPT EXTENSION SITE,
O20021121000033,859 S YELLOWSTONE HWY,STE 1702,REXBURG,ID,834405412,OPT EXTENSION SITE,
O20021121000033,859 S YELLOWSTONE HWY,STE 3302,REXBURG,ID,834406200,OPT EXTENSION SITE,
O20021125000001,10212 LANTERN RD,,FISHERS,IN,460379705,,
O20021125000001,1030 W MICHIGAN ST,,INDIANAPOLIS,IN,462025201,,
O20021125000001,10300 N ILLINOIS ST,,INDIANAPOLIS,IN,462901166,,
O20021125000001,1111 RONALD REAGAN PKWY,,AVON,IN,461237085,OTHER HOSPITAL PRACTICE LOCATION,REMOTE LOCATION OF A HOSPITAL
O20021125000001,1115 RONALD REAGAN PKWY,STE 148,AVON,IN,461236913,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT PROVIDER BASED DEPARTMENT
O20021125000001,1115 RONALD REAGAN PKWY,STE 305,AVON,IN,461236914,,
O20021125000001,1115 RONALD REAGAN PKWY,STE 364,AVON,IN,461236914,,
O20021125000001,1115 RONALD REAGAN PKWY,STE G29,AVON,IN,461236910,,
O20021125000001,1115 RONALD REAGAN PKWY,STE MG100,AVON,IN,461236910,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT PROVIDER-BASED DEPARTMENT
O20021125000001,1160 W MICHIGAN ST,,INDIANAPOLIS,IN,462025209,,
O20021125000001,11645 ILLINOIS ST,,CARMEL,IN,460323320,,
O20021125000001,11700 N MERIDIAN ST,,CARMEL,IN,460324656,OTHER HOSPITAL PRACTICE LOCATION,REMOTE LOCATION OF A HOSPITAL
O20021125000001,11700 N MERIDIAN ST,STE C240,CARMEL,IN,460324656,,
O20021125000001,13000 E 136TH ST,,FISHERS,IN,460379478,,
O20021125000001,13100 E 136TH ST,STE 2100,FISHERS,IN,460379812,,
O20021125000001,13100 E 136TH ST,STE 3100,FISHERS,IN,460379812,,
O20021125000001,13100 E 136TH ST,STE 3200,FISHERS,IN,460379417,,
O20021125000001,1375 N GREEN ST,,BROWNSBURG,IN,461128705,,
O20021125000001,1411 W COUNTY LINE RD C,,GREENWOOD,IN,461425151,,
O20021125000001,14645 HAZEL DELL XING,STE 110,NOBLESVILLE,IN,460626978,OPT EXTENSION SITE,
O20021125000001,14828 GREYHOUND CT,STE 150,CARMEL,IN,460325018,,
O20021125000001,151 PENNSYLVANIA PKWY,,CARMEL,IN,462801379,,
O20021125000001,1633 N CAPITAL AVE,STE 102,INDIANAPOLIS,IN,462021201,,
O20021125000001,1633 N CAPITOL AVE,,INDIANAPOLIS,IN,462021261,,
O20021125000001,1633 N CAPITOL AVE,STE 300,INDIANAPOLIS,IN,462021467,,
O20021125000001,1801 N SENATE AVE,STE 510,INDIANAPOLIS,IN,462022207,,
O20021125000001,1801 N SENATE BLVD,MPC2 STE 3100,INDIANAPOLIS,IN,462021228,,
O20021125000001,1801 N. SENATE AVE,SUITE 315,INDIANAPOLIS,IN,46202,,
O20021125000001,201 PENNSYLVANIA PKWY,STE 110,CARMEL,IN,462801393,,
O20021125000001,201 PENNSYLVANIA PKWY,STE 315,CARMEL,IN,462801393,,
O20021125000001,2209 JOHN R WOODEN DR,,MARTINSVILLE,IN,461511840,,
O20021125000001,2476 E 116TH ST,,CARMEL,IN,460323219,OPT EXTENSION SITE,
O20021125000001,350 W 11TH ST,,INDIANAPOLIS,IN,462024108,,
O20021125000001,355 W 16TH ST,STE 1078,INDIANAPOLIS,IN,462022207,,
O20021125000001,355 W 16TH ST,STE 2100,INDIANAPOLIS,IN,462022278,,
O20021125000001,355 W 16TH ST,STE 400,INDIANAPOLIS,IN,462022297,,
O20021125000001,355 W 16TH ST,STE 5400,INDIANAPOLIS,IN,462022393,,
O20021125000001,355 W 16TH ST,STE LL025,INDIANAPOLIS,IN,462022207,,
O20021125000001,3660 GUION RD,STE 100,INDIANAPOLIS,IN,462221691,,
O20021125000001,404 E WASHINGTON ST B,,INDIANAPOLIS,IN,462042609,,
O20021125000001,535 N BARNHILL DR,,INDIANAPOLIS,IN,462025112,,
O20021125000001,550 UNIVERSITY BLVD,,INDIANAPOLIS,IN,462025149,,
O20021125000001,6640 INTECH BLVD,STE 195,INDIANAPOLIS,IN,462782014,,
O20021125000001,6820 PARKDALE PL,STE 204,INDIANAPOLIS,IN,462546600,,
O20021125000001,6845 RAMA DR,,INDIANAPOLIS,IN,462191707,,
O20021125000001,6850 PARKDALE PL,,INDIANAPOLIS,IN,462544670,,
O20021125000001,6866 W STONEGATE DR,STE 106,ZIONSVILLE,IN,460778051,OPT EXTENSION SITE,
O20021125000001,705 RILEY HOSPITAL DR,,INDIANAPOLIS,IN,462025109,,
O20021125000001,714 N SENATE AVE 10,,INDIANAPOLIS,IN,462022825,,
O20021125000001,7411 N KEYSTONE AVE,STE B,INDIANAPOLIS,IN,462403375,OPT EXTENSION SITE,
O20021125000001,820 N SAMUEL MOORE PKWY,,MOORESVILLE,IN,461581467,,
O20021125000001,8830 S MERIDIAN ST,,INDIANAPOLIS,IN,462175029,,
O20021125000001,9660 E WASHINGTON ST,,INDIANAPOLIS,IN,462293032,,
O20021127000007,15 E AUDUBON DR,,FRESNO,CA,937201542,,
O20021127000007,205 E RIVER PARK CIR,STE 160,FRESNO,CA,937201594,,
O20021127000007,215 N FRESNO ST,STE 230,FRESNO,CA,937012363,,
O20021127000007,215 N FRESNO ST,STE 250,FRESNO,CA,937012363,,
O20021127000007,215 N FRESNO ST,STE 370,FRESNO,CA,937012363,,
O20021127000007,215 N FRESNO ST,STE 490,FRESNO,CA,937012363,,
O20021127000007,2210 E ILLINOIS AVE,STE 106,FRESNO,CA,937012184,,
O20021127000007,2315 E ILLINOIS AVE,,FRESNO,CA,937012219,,
O20021127000007,2335 E KASHIAN LN,STE 110,FRESNO,CA,937012234,,
O20021127000007,2335 E KASHIAN LN,STE 150,FRESNO,CA,937012234,,
O20021127000007,2335 E KASHIAN LN,STE 301,FRESNO,CA,937012234,,
O20021127000007,4460 E HUNTINGTON AVE,,FRESNO,CA,937022962,,
O20021127000007,7171 N CEDAR AVE,,FRESNO,CA,937203311,HOSPITAL PSYCHIATRIC UNIT,
O20021127000007,729 N MEDICAL CENTER DR W,STE 215,CLOVIS,CA,936116885,,
O20021202000033,1887 W HARVARD AVE,,ROSEBURG,OR,974712718,,
O20021202000033,1887 W HARVARD AVE,MERCY OUTPATIENT IMAGING,ROSEBURG,OR,974712718,,
O20021202000033,2400 NW STEWART PKWY,MERCY SLEEP LAB,ROSEBURG,OR,974715618,,
O20021202000033,2400 NW STEWART PKWY 100,MERCY INSTITUTE OF REHABILITATION,ROSEBURG,OR,974715659,,
O20021202000033,2460 STEWART PARKWAY,SUITE 200,ROSEBURG,OR,974711501,,
O20021202000033,2480 NW STEWART PARKWAY,MERCY OUTPATIENT LABORATORY,ROSEBURG,OR,974711565,,
O20021202000033,249 DAKOTA ST,,SUTHERLIN,OR,974799908,OPT EXTENSION SITE,
O20021202000033,2570 NW EDENBOWER BLVD,,ROSEBURG,OR,974716214,,
O20021202000033,2601 NW MERCY DR,STE 101,ROSEBURG,OR,974711403,,
O20021202000033,272 NW MEDICAL LOOP,STE A,ROSEBURG,OR,974715545,,
O20021202000033,2801 NW MERCY DRIVE,SUITE 200,ROSEBURG,OR,974712348,,
O20021202000033,"2880 NW STEWART PKWY, STE 205",MERCY MEDICAL CTR-CCC LAB DRAW SITE,ROSEBURG,OR,974711202,,
O20021202000033,671 SW MAIN ST,,WINSTON,OR,974966571,,
O20021202000033,861 S MAIN ST,MERCY MEDICAL CENTER-MYRTLE CREEK D,MYRTLE CREEK,OR,974579334,,
O20021202000038,6300 N US HIGHWAY 89,,FLAGSTAFF,AZ,860042761,,
O20021202000038,HIGHWAY 89 NORTH AT THE 466 MILE MARKER 1/8 MILE N,CAMERON DENTAL CLINIC,CAMERON,AZ,86020,,
O20021209000027,"1113 HOSPITAL DR, STE 101","WOUND HEALING CENTER, A DEPT OF VIR",WILLINGBORO,NJ,080461110,,
O20021209000027,"1900 BURLINGTON-MT. HOLLY RD, STE 4C","PHYSICAL THERAPY, A DEPARTMENT OF V",BURLINGTON,NJ,080164725,OPT EXTENSION SITE,
O20021209000027,2103 BURLINGTON MOUNT HOLLY RD,VIRTUA ORTHOPEDICS BURLINGTON,BURLINGTON,NJ,080164157,,
O20021209000027,"220 SUNSET ROAD,STE 4","RADIATION ONCOLOGY, A DEPARTMENT OF",WILLINGBORO,NJ,080461126,,
O20021209000027,350 YOUNG AVE,SUITE 400,MOORESTOWN,NJ,080573146,,
O20021209000027,6500 K JOHNSON BLVD,SUITE 100 D,BORDENTOWN,NJ,085052282,,
O20021211000024,1112 W 6TH ST,STE 109,LAWRENCE,KS,660442249,,
O20021211000024,1112 W 6TH ST,STE 124,LAWRENCE,KS,660442249,,
O20021211000024,1200 SCHWEGLER DR,,LAWRENCE,KS,660457558,,
O20021211000024,3510 CLINTON PKWY,,LAWRENCE,KS,660472145,,
O20021211000024,410 WOODFIELD DR,STE 100,TONGANOXIE,KS,660865443,OPT EXTENSION SITE,
O20021211000024,4525 W 6TH ST,STE 106,LAWRENCE,KS,660497700,,
O20021211000024,600 E 20TH ST,STE 100,EUDORA,KS,660257801,,
O20021211000024,6265 ROCK CHALK DR,STE 1300,LAWRENCE,KS,660495232,,
O20021211000024,6265 ROCK CHALK DR,STE 2600B,LAWRENCE,KS,660495232,,
O20021211000024,6265 ROCK CHALK DR,UNIT 1700,LAWRENCE,KS,660495238,,
O20021211000024,6265 ROCK CHALK DR,UNIT 2200,LAWRENCE,KS,660495238,,
O20021211000024,6265 ROCK CHALK DR,UNIT 2400,LAWRENCE,KS,660495239,,
O20021211000024,820 AMES ST,,BALDWIN CITY,KS,660068205,OPT EXTENSION SITE,
O20021217000028,1905 EXCHANGE ST,,ASTORIA,OR,97103,,
O20021217000028,2055 EXCHANGE ST,STE 210,ASTORIA,OR,971033419,,
O20021217000028,2055 EXCHANGE ST,STE 270,ASTORIA,OR,971033419,,
O20021217000028,2095 EXCHANGE ST,STE 301,ASTORIA,OR,971033400,,
O20021217000028,2158 EXCHANGE ST,STE 205,ASTORIA,OR,971033316,,
O20021217000028,2158 EXCHANGE ST,STE 206,ASTORIA,OR,971033307,,
O20021217000028,2265 EXCHANGE ST,,ASTORIA,OR,971033331,,PROVIDER BASED CLINIC
O20021218000018,1030 CRICKET LN,,MANSFIELD,OH,449064104,,
O20021218000018,1365 N LEXINGTON-SPRINGMILL RD,,ONTARIO,OH,449061126,,
O20021218000018,1720 OHIOHEALTH WAY,,ASHLAND,OH,448059253,,
O20021218000018,1750 W 4TH ST,,ONTARIO,OH,449061770,,
O20021218000018,45 AMBERWOOD PKWY,,ASHLAND,OH,448059765,,
O20021218000018,770 BALGREEN DR,STE 104,MANSFIELD,OH,449064106,,
O20021218000018,916 KING RD,,ASHLAND,OH,44805,,
O20021223000017,10101 S 27TH ST,,FRANKLIN,WI,531327209,,
O20021223000017,13950 W CAPITOL DR,,BROOKFIELD,WI,530052441,,
O20021223000017,17000 W NORTH AVE,STE 200W,BROOKFIELD,WI,530054423,,
O20021223000017,19333 W NORTH AVE,,BROOKFIELD,WI,530454132,,
O20021223000017,201 N MAYFAIR RD,,WAUWATOSA,WI,532264216,OPT EXTENSION SITE,
O20021223000017,201 N MAYFAIR RD,FL 1,WAUWATOSA,WI,532264216,,
O20021223000017,201 N MAYFAIR RD,FL 4,WAUWATOSA,WI,532264216,,
O20021223000017,201 N MAYFAIR RD,STE 300,WAUWATOSA,WI,532264216,,
O20021223000017,201 N MAYFAIR RD,STE 305,WAUWATOSA,WI,532264216,,
O20021223000017,201 N MAYFAIR RD,STE 315,WAUWATOSA,WI,532264216,,
O20021223000017,201 N MAYFAIR RD,STE 325,WAUWATOSA,WI,532264216,,
O20021223000017,201 N MAYFAIR RD,STE 500,WAUWATOSA,WI,532264216,,
O20021223000017,3070 N 51ST ST,,MILWAUKEE,WI,532101645,OPT EXTENSION SITE,
O20021223000017,7400 W RAWSON AVE G20,,FRANKLIN,WI,531328282,,
O20021223000017,8020 S HOWELL AVE,,OAK CREEK,WI,531542930,,
O20021223000017,9252 N GREEN BAY RD,,BROWN DEER,WI,532091104,OPT EXTENSION SITE,
O20021230000006,100 COLONNADES HILL DR,,CHARLOTTESVILLE,VA,229012204,,
O20021230000006,1015 SPRING CREEK PKWY,,ZION CROSSROADS,VA,229427019,,
O20021230000006,1105W MAIN ST,,CHARLOTTESVILLE,VA,229032821,,
O20021230000006,112 11TH SWST,,CHARLOTTESVILLE,VA,229033408,,
O20021230000006,1204 WEST MAIN STREET,,CHARLOTTESVILLE,VA,229032824,,
O20021230000006,1221 LEE ST,,CHARLOTTESVILLE,VA,229080001,,
O20021230000006,1222 JEFFERSON PARK AVE,,CHARLOTTESVILLE,VA,229033410,,
O20021230000006,1240 LEE ST,,CHARLOTTESVILLE,VA,229080817,,
O20021230000006,1300 JEFFERSON PARK AVE,,CHARLOTTESVILLE,VA,229033363,,
O20021230000006,1910 ARLINGTON BLVD,,CHARLOTTESVILLE,VA,229031594,,
O20021230000006,2280 IVY RD,STE 1109,CHARLOTTESVILLE,VA,229034977,,
O20021230000006,2280 IVY RD,STE 1304,CHARLOTTESVILLE,VA,229034977,,
O20021230000006,2280 IVY RD,STE 2304,CHARLOTTESVILLE,VA,229034977,,
O20021230000006,2280 IVY RD,STE G056,CHARLOTTESVILLE,VA,229034977,,
O20021230000006,2325 SEMINOLE LN,STE 100,CHARLOTTESVILLE,VA,229018395,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PBC
O20021230000006,2335 SEMINOLE LN,STE 300,CHARLOTTESVILLE,VA,229018307,,
O20021230000006,2871 IVY RD,,CHARLOTTESVILLE,VA,229039304,,
O20021230000006,2871 ROCKFISH VALLEY HWY,,NELLYSFORD,VA,229582310,,
O20021230000006,2955 IVY RD,,CHARLOTTESVILLE,VA,229039353,,
O20021230000006,2965 IVY RD,,CHARLOTTESVILLE,VA,229039330,,
O20021230000006,310 OLD IVY WAY,,CHARLOTTESVILLE,VA,229034896,,
O20021230000006,337 CRISPELL DR,,CHARLOTTESVILLE,VA,229080001,,
O20021230000006,375 FOUR LEAF LN,,CHARLOTTESVILLE,VA,229036905,,
O20021230000006,415 RAY C HUNT DR,,CHARLOTTESVILLE,VA,229032980,,
O20021230000006,4916 PLANK RD,,NORTH GARDEN,VA,229591613,,
O20021230000006,500 MONROE LN,,CHARLOTTESVILLE,VA,229033318,,
O20021230000006,500 RAY C HUNT DR,,CHARLOTTESVILLE,VA,229032981,,
O20021230000006,545 RAY C HUNT DR,,CHARLOTTESVILLE,VA,229032981,,
O20021230000006,57 BEAM LN 205,,FISHERSVILLE,VA,229392350,,
O20021230000006,57 BEAM LN 300,,FISHERSVILLE,VA,229392350,,
O20021230000006,590 PETER JEFFERSON PKWY 175,,CHARLOTTESVILLE,VA,229114655,,
O20021230000006,650 PETER JEFFERSON PKWY,STE 290,CHARLOTTESVILLE,VA,229118848,,
O20021230000006,650 PETER JEFFERSON PKWY 190,,CHARLOTTESVILLE,VA,229118844,,
O20021230000006,652 PETER JEFFERSON PKWY,STE 200,CHARLOTTESVILLE,VA,229118849,,
O20021230000006,652 PETER JEFFERSON PKWY,STE 310,CHARLOTTESVILLE,VA,229118849,,
O20021230000006,661 UNIVERSITY LN,,ORANGE,VA,229602243,,
O20021230000006,9 PINNACLE DR,STE A03,FISHERSVILLE,VA,229392367,,
O20021230000035,1600 STATE ST,,SALEM,OR,973014257,,
O20021230000035,2925 RIVER RD S,STE 110,SALEM,OR,973023677,,
O20021230000035,3300 STATE ST,,SALEM,OR,973015063,,
O20021230000035,875 OAK ST SE,,SALEM,OR,973013975,,
O20021230000037,591 SE CLAY ST,,DALLAS,OR,973382812,,
O20030103000007,1302 CALLE DE LA MERCED,STE E,ESPANOLA,NM,875322630,,
O20030103000007,"1911 CENTRAL AVENUE, SUITE 100",THE ENDOSCOPY CENTER,LOS ALAMOS,NM,875444052,,
O20030103000020,1111 BAYSHORE DR,,MANITOWOC,WI,542205548,,
O20030103000020,3821 DEWEY ST,,MANITOWOC,WI,542205482,OPT EXTENSION SITE,
O20030103000020,5300 MEMORIAL DR,,TWO RIVERS,WI,542413923,,
O20030103000020,920 STATE ST,,MANITOWOC,WI,542204038,,
O20030106000012,145 ROSEMARY ST,FL 1,NEEDHAM,MA,024943238,,
